scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_1822,38183288.62091706,101.06821734871573,0.0,1,1277713.8967048477,40775407.62091706
scenario_3432,35069604.939501114,0.0,0.0,0,1228052.7981281844,37661723.939501114
scenario_7012,34867890.72783022,0.0,0.0,0,1218614.403973035,37460009.72783022
scenario_1858,35715007.48947141,0.0,0.0,0,1245755.9081488706,38307126.48947141
scenario_5900,35566879.96026484,0.0,0.0,0,1234392.2609086963,38158998.96026484
scenario_5445,36102555.21937367,0.0,0.0,0,1253448.533133904,38694674.21937367
scenario_6373,35855216.07878436,0.0,0.0,0,1248083.7621319708,38447335.07878436
scenario_0141,37232595.91848347,0.0,0.0,0,1260305.6160447074,39824714.91848347
scenario_2103,88988781.85879646,5325.373136984263,0.0,3,1247925.5354942963,91580900.85879646
scenario_6237,34190797.7214493,0.0,0.0,0,1207950.841561343,36782916.7214493
scenario_7398,36103682.398020424,0.0,0.0,0,1238569.2054990372,38695801.398020424
scenario_1445,34214771.81358606,0.0,0.0,0,1210654.9861284783,36806890.81358606
scenario_4289,34556821.41603559,0.0,0.0,0,1214669.4671407074,37148940.41603559
scenario_3825,35127857.51983123,0.0,0.0,0,1232877.5205875328,37719976.51983123
scenario_2294,33955444.33617133,0.0,0.0,0,1199192.8035755057,36547563.33617133
scenario_3098,37416907.2049955,12.284354024678123,0.0,1,1274855.6761855874,40009026.2049955
scenario_1168,34522047.759615175,0.0,0.0,0,1214243.0969546717,37114166.759615175
scenario_2229,36097190.09814385,0.0,0.0,0,1249127.0909832597,38689309.09814385
scenario_2087,36839343.89151627,7.852625903245098,0.0,1,1267975.2521124324,39431462.89151627
scenario_5906,35635417.32949665,0.0,0.0,0,1241742.9698372802,38227536.32949665
scenario_6717,34763931.48482809,0.0,0.0,0,1219142.2320349154,37356050.48482809
scenario_4351,35441620.88858194,0.0,0.0,0,1241112.8895811292,38033739.88858194
scenario_1420,34565942.15756614,0.0,0.0,0,1216581.4190321998,37158061.15756614
scenario_3544,35764213.052322984,0.0,0.0,0,1240513.723800386,38356332.052322984
scenario_0713,36077524.20636288,0.0,0.0,0,1253241.7197127356,38669643.20636288
scenario_4525,35181980.56694983,0.0,0.0,0,1231746.5494096936,37774099.56694983
scenario_6758,36557106.700914025,0.0,0.0,0,1264295.8180754087,39149225.700914025
scenario_1521,34262246.37161206,0.0,0.0,0,1205182.6950397505,36854365.37161206
scenario_3675,34294910.47398136,0.0,0.0,0,1209404.1716075293,36887029.47398136
scenario_5481,34328198.9730865,0.0,0.0,0,1204371.1419387877,36920317.9730865
scenario_2583,35863478.32521656,0.0,0.0,0,1246401.6671139402,38455597.32521656
scenario_6545,33045099.408315737,0.0,0.0,0,1178448.2982735822,35637218.40831573
scenario_7161,35040083.800869726,0.0,0.0,0,1226042.4131451396,37632202.800869726
scenario_5128,35808386.97585949,0.0,0.0,0,1247815.6145735807,38400505.97585949
scenario_5459,36483523.50125954,0.0,0.0,0,1251754.1923242447,39075642.50125954
scenario_4842,37427211.41308323,0.0,0.0,0,1279952.707244136,40019330.41308323
scenario_1671,36570347.19264016,0.0,0.0,0,1265280.2134810109,39162466.19264016
scenario_0211,36368157.48953148,0.0,0.0,0,1263537.150587128,38960276.48953148
scenario_0294,34710327.333303,0.0,0.0,0,1220895.53153936,37302446.333303
scenario_1868,34894699.07466858,0.0,0.0,0,1223115.3269999968,37486818.07466858
scenario_3202,49902096.68786011,1532.4732762262452,0.0,1,1212412.234963289,52494215.68786011
scenario_3291,36133364.83458713,0.0,0.0,0,1252584.0591170972,38725483.83458713
scenario_1313,33998681.182527825,0.0,0.0,0,1199545.7953814426,36590800.182527825
scenario_1474,41576933.00411108,630.1212307523133,0.0,1,1232871.1045535842,44169052.00411108
scenario_2828,34808200.70227437,0.0,0.0,0,1224274.6293427476,37400319.70227437
scenario_3820,60161408.515760764,2472.7108268781903,0.0,1,1225078.0734829928,62753527.515760764
scenario_3511,98117263.6566622,6193.260578627231,0.0,4,1225467.3917262251,100709382.6566622
scenario_7437,35978701.900502056,0.0,0.0,0,1252016.5133808285,38570820.900502056
scenario_6695,36750477.32643452,0.0,0.0,0,1260100.6927498076,39342596.32643452
scenario_6374,34898574.91136565,0.0,0.0,0,1228607.808506606,37490693.91136565
scenario_6905,35352058.68410389,0.0,0.0,0,1232935.3285778316,37944177.68410389
scenario_2764,35057910.06643507,0.0,0.0,0,1228260.2839119872,37650029.06643507
scenario_1167,36135794.11157449,0.0,0.0,0,1254608.7691550078,38727913.11157449
scenario_4504,36297913.22255465,0.0,0.0,0,1258232.4308158178,38890032.22255465
scenario_2905,35378884.352888055,0.0,0.0,0,1237945.2444841755,37971003.352888055
scenario_5519,36473035.237869665,0.0,0.0,0,1267828.4796633904,39065154.237869665
scenario_3813,35091413.90879202,0.0,0.0,0,1226611.736904512,37683532.90879202
scenario_6602,36385845.25730403,0.0,0.0,0,1241928.0716990032,38977964.25730403
scenario_6501,35165435.069617786,0.0,0.0,0,1223308.781691051,37757554.069617786
scenario_3833,35161767.86495947,0.0,0.0,0,1223355.2732507768,37753886.86495947
scenario_1356,35665129.74243637,0.0,0.0,0,1244140.406417385,38257248.74243637
scenario_2936,45932042.235675596,998.9665195676303,0.0,1,1236988.7617605603,48524161.235675596
scenario_5510,35764394.64424997,0.0,0.0,0,1247176.821468437,38356513.64424997
scenario_1861,34418701.80603921,0.0,0.0,0,1208531.6279330652,37010820.80603921
scenario_4737,43279721.033265956,706.2852122631343,0.0,1,1254866.4228597623,45871840.033265956
scenario_5688,47821993.73385753,1285.01096463144,0.0,1,1228610.9357982124,50414112.73385753
scenario_2327,35672079.463105574,0.0,0.0,0,1241203.9173000315,38264198.463105574
scenario_2943,35316777.290200874,0.0,0.0,0,1234614.6428205343,37908896.290200874
scenario_4777,36299908.633142695,0.0,0.0,0,1258654.4036302024,38892027.633142695
scenario_0728,35537334.753710814,0.0,0.0,0,1247202.051053511,38129453.753710814
scenario_1205,35830961.61502455,0.0,0.0,0,1246524.5835669688,38423080.61502455
scenario_4782,45920085.474964425,986.1115382361891,0.0,2,1252518.9987820098,48512204.474964425
scenario_4251,36628652.46763824,0.0,0.0,0,1266663.068691984,39220771.46763824
scenario_4877,35785397.814404406,0.0,0.0,0,1236005.340602263,38377516.814404406
scenario_2133,33186256.039208725,0.0,0.0,0,1178977.461119556,35778375.039208725
scenario_1140,36768320.45158489,0.0,0.0,0,1267910.4029919556,39360439.45158489
scenario_2102,34713911.79758862,0.0,0.0,0,1221912.9316870398,37306030.79758862
scenario_2907,35413149.69452387,0.0,0.0,0,1231931.542866055,38005268.69452387
scenario_1656,34478369.74896613,0.0,0.0,0,1200993.9171450264,37070488.74896613
scenario_2529,35110256.33409212,0.0,0.0,0,1230929.4530457943,37702375.33409212
scenario_6923,36432223.26045957,0.0,0.0,0,1262880.9113984138,39024342.26045957
scenario_3583,35613081.71830665,0.0,0.0,0,1243537.2074952894,38205200.71830665
scenario_5787,34497523.57304479,0.0,0.0,0,1210470.6604093728,37089642.57304479
scenario_5522,34264966.76496338,0.0,0.0,0,1205267.7830939936,36857085.76496338
scenario_6659,36943289.320993535,0.0,0.0,0,1272743.941575433,39535408.320993535
scenario_2649,48200672.55337854,1190.7026667264954,0.0,2,1254628.9129368751,50792791.55337854
scenario_2188,35532985.94622528,0.0,0.0,0,1237102.8723440322,38125104.94622528
scenario_5768,37109659.78916187,0.0,0.0,0,1273976.9957974758,39701778.78916187
scenario_4968,33537270.73878147,0.0,0.0,0,1193452.1683406648,36129389.73878147
scenario_2562,36146276.008224405,0.0,0.0,0,1239185.4648798623,38738395.008224405
scenario_6293,35859012.77729616,0.0,0.0,0,1244046.5978864606,38451131.77729616
scenario_3631,35380274.11802794,0.0,0.0,0,1223322.6047868975,37972393.11802794
scenario_5342,35960634.393590055,0.0,0.0,0,1249769.5322324033,38552753.393590055
scenario_1602,35264893.8169587,0.0,0.0,0,1230206.1972384972,37857012.8169587
scenario_3765,33092131.58872763,0.0,0.0,0,1180219.7673847387,35684250.58872763
scenario_5196,33636661.996513546,0.0,0.0,0,1191229.3573024122,36228780.996513546
scenario_7489,39705874.067225985,390.44115951928916,0.0,1,1246988.8593245703,42297993.067225985
scenario_3649,34520646.952961676,0.0,0.0,0,1214695.8844249384,37112765.952961676
scenario_3838,35084075.193647206,0.0,0.0,0,1227495.1518438505,37676194.193647206
scenario_5880,41028255.35053963,536.443664290754,0.0,1,1231370.666650606,43620374.35053963
