scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_2915,3152927432.0321097,313147.4919654104,0.0,24,1174487.69196541,3155764777.0321097
scenario_5244,12954662.96009136,0.0,64584.676381738376,0,472311.13924348715,15792007.96009136
scenario_2741,309647816.6803348,29135.444394721606,3236.0805755471865,5,774488.6129656383,312485161.6803348
scenario_1496,11191944.627648493,0.0,50903.982873584944,0,420379.28440966236,14029289.627648493
scenario_6673,12636522.601188963,0.0,72933.74819503637,0,448677.59824263735,15473867.601188963
scenario_4642,527122987.99001503,50887.42867907684,223.9873214030058,11,799653.925950421,529960332.99001503
scenario_7210,1105903304.4623365,108552.67662754243,0.0,15,933785.1333913436,1108740649.4623365
scenario_0691,11742486.980027406,0.0,81028.75788677779,0,403537.4674421651,14579831.980027406
scenario_2730,1933146975.85882,191171.00533677175,0.0,23,1052024.4871692522,1935984320.85882
scenario_1488,918779349.8047059,89897.05466562264,0.0,15,891283.7271077256,921616694.8047059
scenario_4245,11799251.97411838,0.0,79773.08137464857,0,413070.2703757039,14636596.97411838
scenario_0465,34616307.67708709,1992.7017833178852,10353.609182128495,1,610961.4022738587,37453652.67708709
scenario_3811,921863961.2669554,90167.63279216866,8464.9,14,894660.5340775567,924701306.2669554
scenario_5844,2668725819.2726846,264736.8366002519,0.0,23,1122763.4095943915,2671563164.2726846
scenario_5824,66997442.831066966,5361.452857252665,25339.792489516378,1,542044.1018865653,69834787.83106697
scenario_1968,3507521423.945827,348612.7648537068,0.0,23,1207828.1388316501,3510358768.945827
scenario_6199,3595701072.0650263,357428.8714007013,0.0,24,1217513.0714007008,3598538417.0650263
scenario_3314,1050731580.012329,103027.65251047874,0.0,14,932540.8865501789,1053568925.012329
scenario_0583,1342888865.2688475,132292.59856884784,239.49722037060383,13,943709.3068551505,1345726210.2688475
scenario_7406,2086626436.5332348,206534.52252273398,0.0,21,1061974.987629429,2089463781.5332348
scenario_2517,264511187.16334832,24677.957659760694,2540.3300558426563,7,747551.2888946689,267348532.16334832
scenario_1989,3898967634.137063,387752.45143990376,0.0,24,1248708.6514399033,3901804979.137063
scenario_3948,18897529.273844585,506.9933802497726,45644.658814824696,1,524695.9093462606,21734874.273844585
scenario_3152,2018655694.047,199811.77898780323,0.0,16,1028776.159459995,2021493039.047
scenario_2643,179687355.5390861,16581.11911349631,17189.890840241973,1,582677.8986009278,182524700.5390861
scenario_4500,2290321417.471816,226888.06013938333,0.0,24,1087738.260139383,2293158762.471816
scenario_3155,946964920.1857733,92740.7696746615,2249.17452832643,13,872925.4477356297,949802265.1857733
scenario_1463,11737512.907149825,0.0,83989.84468482749,0,402414.2736337286,14574857.907149825
scenario_1246,438192580.70852697,41919.688394242265,0.0,9,820394.9450591111,441029925.70852697
scenario_1054,34676613.3340547,2346.4245251392995,156735.07621583046,1,306639.0099585961,37513958.3340547
scenario_4924,2129356899.048507,210794.62285905244,0.0,24,1070582.8228590519,2132194244.048507
scenario_5666,2102382695.2590861,208103.83193213155,0.0,21,1065950.6047854987,2105220040.2590861
scenario_4161,11654969.651336594,0.0,94398.90953691972,0,388223.9827001033,14492314.651336594
scenario_1332,3405666472.442419,338422.1348844407,0.0,24,1199450.83488444,3408503817.442419
scenario_1821,10082044.07965992,0.0,363315.9576599471,0,40744.04234005293,12919389.07965992
scenario_4746,771746606.2305391,75198.51025575014,8833.071126196419,14,867031.5623702488,774583951.2305391
scenario_1040,1760168599.9333746,174021.3280234593,0.0,17,987159.9232608315,1763005944.9333746
scenario_4573,100338834.0953492,8448.049436170757,14047.148839024074,4,648371.5112390381,103176179.0953492
scenario_7228,80085679.87279503,6833.055572039169,85711.22002391648,1,408589.9976078633,82923024.87279503
scenario_2527,965565417.8398774,94621.6108095336,22167.47463891105,12,850960.3087398865,968402762.8398774
scenario_0790,2214096379.9559555,219282.63300727395,0.0,22,1074298.8144362385,2216933724.9559555
scenario_5214,62967105.37333815,4830.981601042954,18064.332395500147,3,597209.9614028226,65804450.37333815
scenario_7253,1203532156.4329169,118284.86416428613,0.0,17,953483.3068940609,1206369501.4329169
scenario_3419,980558659.4969231,96048.32802104778,0.0,13,906213.2783300816,983396004.4969231
scenario_1373,512959446.21462333,49520.10697419896,0.0,9,784293.53954636,515796791.21462333
scenario_3996,424822146.7742529,40681.190877298766,10543.005180533817,6,763945.938215936,427659491.7742529
scenario_7147,4292845185.5944963,427146.47409764654,0.0,24,1285902.674097646,4295682530.594496
scenario_5881,65145286.71424635,5267.33951250431,94349.22563312502,2,432322.28538437566,67982631.71424635
scenario_4225,10328968.309691388,0.0,320425.00776242046,0,94215.09527101641,13166313.309691388
scenario_0266,814306600.9745729,79588.37367698683,8049.642071636741,11,818304.9603731374,817143945.9745729
scenario_1933,563228531.459121,54511.60297741315,27809.647944803328,8,756860.5986446831,566065876.459121
scenario_0573,14188738.262680653,0.0,10516.840816091631,0,582391.7088924905,17026083.262680653
scenario_1908,2625152179.029767,260381.14025869648,0.0,23,1118243.9998743557,2627989524.029767
scenario_2567,1175792054.2588644,115673.47695989288,22718.17085963629,12,859427.5633324055,1178629399.2588644
scenario_2353,290199106.6797708,27347.56984926704,25239.219623707344,6,688676.1154339267,293036451.6797708
scenario_6584,661490252.1032206,64088.48828746302,0.0,15,894469.443429293,664327597.1032206
scenario_7126,5532521939.807218,551109.7010629176,0.0,24,1411369.9010629181,5535359284.807218
scenario_7245,898487903.6504405,87831.7552483771,0.0,16,904234.112744669,901325248.6504405
scenario_5390,2675709930.270439,265429.93285542884,0.0,23,1125493.5598691949,2678547275.270439
scenario_1116,72892638.46755295,5679.309037818399,5483.224329174669,2,673134.2705820366,75729983.46755295
scenario_5652,1089197371.938756,106935.60709173272,2222.8841144598027,14,908461.6341945992,1092034716.938756
scenario_5868,364278241.4485899,34697.44649256641,7223.231143859335,4,745411.3363973101,367115586.4485899
scenario_3297,11944239.850758044,0.0,119264.08500102005,0,377034.3633835724,14781584.850758044
scenario_4900,69715897.79341455,5470.72477066378,19977.20006144485,2,611425.3325821527,72553242.79341455
scenario_3866,2217858686.140132,219656.5673893586,0.0,22,1075545.423829311,2220696031.140132
scenario_1034,1021361586.1269078,100232.35239934977,4107.03507961096,13,867325.9577067168,1024198931.1269078
scenario_5769,285507869.29219586,26831.634134753178,2349.5560738618897,6,728773.3403743857,288345214.29219586
scenario_0491,14733237.985084351,0.0,46470.75440703133,0,562492.8746195263,17570582.98508435
scenario_3374,760420320.1885133,74086.01920389847,14387.923280544148,9,849310.610966717,763257665.1885133
scenario_1595,2281843533.8833694,226050.92873661537,0.0,23,1083424.5473090573,2284680878.8833694
scenario_0399,337588662.94475144,31925.77128612119,2332.2361591625827,8,779084.9229207427,340426007.94475144
scenario_1590,204375871.04775053,18687.33476736412,21051.23569828636,4,713800.9618087851,207213216.04775053
scenario_4845,1573395521.779399,155231.7437654603,0.0,21,1003808.5644097641,1576232866.779399
scenario_5929,2710880963.2557197,269024.8819865495,0.0,19,1098446.2995074796,2713718308.2557197
scenario_6084,3010014225.464693,298861.07829728216,0.0,23,1158486.17747755,3012851570.464693
scenario_4893,529242188.8277642,51071.03721650288,4536.252860453291,10,805018.0894063555,532079533.8277642
scenario_1965,434604707.9472056,41590.19791377128,1904.0342302575918,7,803346.0283592582,437442052.9472056
scenario_2199,939613014.4480548,91988.48062844745,3778.3035395475927,14,882224.503934864,942450359.4480548
scenario_7407,112407846.32065484,9446.937582603925,9355.165814045178,6,733806.0137907042,115245191.32065484
scenario_5080,12406382.057902522,0.0,48667.159355343814,0,470089.7595235367,15243727.057902522
scenario_4097,276011593.8979439,25774.00912379331,400.6751803723864,7,774422.3986893576,278848938.8979439
scenario_0787,1696337268.0275302,167550.2511075352,0.0,18,1006930.9870746008,1699174613.0275302
scenario_5720,880003980.2449198,86065.7752755176,423.09823862553367,13,875851.0158995568,882841325.2449198
scenario_5723,1338496438.4506886,131866.88840864607,0.0,14,937602.3911256625,1341333783.4506886
scenario_4178,259928486.35313588,24344.69522751946,67636.79543624287,7,620288.3740752017,262765831.35313588
scenario_5104,198106306.761206,18057.880863458962,0.0,7,741390.8807835146,200943651.761206
scenario_0714,11346276.555714004,0.0,105897.0054271407,0,366374.0461764694,14183621.555714004
scenario_1913,2258594961.1120687,223747.607520872,0.0,22,1072481.9351977943,2261432306.1120687
scenario_6668,349389409.3518156,33328.936448832756,18966.09653236866,5,683795.9677614623,352226754.3518156
scenario_0642,3065444842.243554,304412.33860114106,0.0,23,1161380.9743928968,3068282187.243554
scenario_1440,964147104.2694497,94370.42822348641,0.0,14,917922.6048644907,966984449.2694497
scenario_1637,493164695.1738022,47400.40772248783,473.5074479491577,12,821569.512323932,496002040.1738022
scenario_2617,10423309.142541666,0.0,228282.74349037252,0,195930.29149249758,13260654.142541666
scenario_6167,396494899.1711702,37803.76951203735,1808.689895296125,10,791077.0546092408,399332244.1711702
scenario_5646,854132404.1860156,83469.71538729877,5560.057964244683,14,864420.2607275813,856969749.1860156
scenario_5568,100556732.2957101,8660.422080934786,43326.64496262095,4,543781.7399169193,103394077.2957101
scenario_4805,584893213.4327539,56533.96538092937,533.1884825694488,12,845118.6333285099,587730558.4327539
scenario_4222,2381977783.5794888,236055.5931548149,0.0,23,1096284.346772791,2384815128.5794888
scenario_3067,427861661.2435235,41093.18618695931,861.6153096304988,5,742657.4406408225,430699006.2435235
scenario_2923,262288928.78523952,24337.84316973929,8464.9,11,782535.9135388915,265126273.78523952
scenario_5923,801740972.4501984,78202.98453631416,438.733794174027,11,875778.2790836366,804578317.4501984
scenario_5661,94285551.86337763,7917.436540319785,15568.573361038712,2,625142.012745946,97122896.86337763
scenario_0587,817380744.9099023,79788.217123717,0.0,14,874528.4214192377,820218089.9099023
scenario_6681,1192373094.153369,117165.65906357311,0.0,18,952593.7877772669,1195210439.153369
scenario_7112,81008676.05639593,6662.896277742287,44721.6482868842,2,559648.6520484828,83846021.05639593
scenario_1513,13447528.494985403,0.0,87492.96729048261,0,463833.0324269164,16284873.494985403
scenario_5213,1810433877.824833,178969.83259407963,0.0,20,1015744.1675275748,1813271222.824833
scenario_5149,433533914.39941853,41405.991916400315,2577.577616464037,9,827929.2949350355,436371259.39941853
scenario_6019,606537129.9382665,58668.45014941103,2871.5501744804988,12,858713.598270288,609374474.9382665
scenario_4569,541360048.9286442,52374.13069486255,70697.54830012897,10,686481.3131080971,544197393.9286442
scenario_2113,13056793.166060641,0.0,55480.8280609237,0,487798.1962536791,15894138.166060641
scenario_3666,270326543.1335675,25393.913264277144,48361.42415464694,5,641871.8030601682,273163888.1335675
scenario_6745,284757702.3902809,26870.936774487018,27960.966330868876,5,661273.390103298,287595047.3902809
scenario_4189,132089614.17542566,11688.39968588213,10645.434529094946,4,633178.5657164594,134926959.17542565
scenario_4369,86590140.48133932,7103.776585125198,43033.05179450189,1,606276.8110385324,89427485.48133932
scenario_1310,1104691250.0108159,108422.87651765438,0.0,15,934814.4690186565,1107528595.0108159
scenario_2586,965035664.5500495,94474.59384152634,1859.9990759956254,15,911040.0339882174,967873009.5500495
scenario_4099,170138363.72421718,15184.942489111214,16299.111374311156,5,744070.623398075,172975708.72421718
scenario_7427,1302365543.2478673,128215.25984248203,210.26623505804946,16,943887.2716540152,1305202888.2478673
scenario_6554,603302026.2883525,58367.57453716142,0.0,13,854859.2379056213,606139371.2883525
scenario_0099,1225996531.4863393,120481.76475274639,0.0,19,972644.1718965159,1228833876.4863393
scenario_4995,139389247.06380552,12325.979426678736,29902.823243932973,3,649127.4694048372,142226592.06380552
scenario_5889,198200179.80949008,18278.05896618883,41237.94125190109,4,609210.1100772663,201037524.80949008
scenario_4815,12460637.550105952,0.0,100186.0240630328,0,412420.7134855443,15297982.550105952
scenario_0517,1001176869.0014178,98223.56542661012,10946.895317106482,13,857880.8943582275,1004014214.0014178
scenario_0607,961076091.6853868,94206.22546792566,0.0,14,871966.4755827283,963913436.6853868
scenario_7411,250406670.32200232,23360.570800213798,28256.481667754255,6,674979.7946829974,253244015.32200232
scenario_3766,1489252293.5758467,146836.62259797024,0.0,19,987906.4552580977,1492089638.5758467
scenario_1573,1590639370.9802697,157035.03819362278,1600.8852973693897,17,976973.5507379867,1593476715.9802697
scenario_6561,10329752.402912293,0.0,130246.08169732388,0,294778.62107947195,13167097.402912293
scenario_7097,12553225.18706198,0.0,40237.80860438123,0,485008.1147544497,15390570.18706198
scenario_5119,572697363.8148276,55385.15393344869,18662.52988005124,9,802411.5419877131,575534708.8148276
scenario_2017,870457592.3985622,85095.2435438787,91.7763415865038,14,879709.9528760794,873294937.3985622
scenario_3810,11019441.988001179,0.0,107417.833877968,0,350381.61257911765,13856786.988001179
scenario_3451,947229249.6767874,93197.77447729718,15160.163390697437,10,716640.7260543455,950066594.6767874
scenario_4407,3400974813.2692685,337960.8612625693,0.0,23,1196060.5128683401,3403812158.2692685
scenario_5598,1806652920.8258147,178565.44788317784,0.0,21,1023263.6812203494,1809490265.8258147
scenario_0514,380791636.60944355,36195.25671381308,4124.091464269033,9,800337.1345306119,383628981.60944355
scenario_2180,970619579.0090709,95032.3331971902,0.0,15,914258.1754839633,973456924.0090709
scenario_1502,1454402472.576499,143455.08978020088,14201.675992147513,16,927352.0985451632,1457239817.576499
scenario_1191,3956156096.6031327,393470.89496051054,0.0,24,1254588.09496051,3958993441.6031327
scenario_4164,31376748.308032744,1818.801218382735,86938.94258060958,1,458274.1393393187,34214093.30803274
scenario_3092,4020029143.729805,399865.01957517775,0.0,24,1258797.2195751774,4022866488.729805
scenario_6065,1647890314.4601164,162686.27997161576,0.0,19,1010445.4271408962,1650727659.4601164
scenario_1227,98181180.86641051,8248.904190700749,34518.92108613486,4,627661.1964405952,101018525.86641051
scenario_4723,2013510709.5580378,199251.09687832973,0.0,20,1045546.4915017654,2016348054.5580378
scenario_2799,530111177.69372314,51003.38328305978,5287.752588267637,12,858337.2887884404,532948522.69372314
scenario_0485,792790228.3876148,77344.8839608557,6135.930412077982,12,853969.8236345709,795627573.3876148
scenario_5777,129993247.26978809,11380.506296424046,37554.8495625758,4,634008.5445543999,132830592.26978809
scenario_5025,1153345751.8511608,113374.5586223816,0.0,15,911145.4392455134,1156183096.8511608
scenario_2810,192039200.67715478,17474.02449532091,6219.21558103387,4,723849.7888629073,194876545.67715478
scenario_7412,122226038.18506648,10576.687284317553,21910.870227215455,2,667059.4310874032,125063383.18506648
scenario_5404,277659357.1344387,25982.35613557878,859.1463207637407,6,761670.1413118294,280496702.1344387
scenario_6999,1518035315.9719317,149731.26829436448,0.0,19,987739.2358992135,1520872660.9719317
scenario_6043,758468652.9710698,73940.92366901688,24631.4650381673,12,819515.7477724059,761305997.9710698
scenario_2410,2928900180.515792,290748.1604940994,0.0,23,1150955.6344937324,2931737525.515792
scenario_6618,11897932.349120496,0.0,63018.232243489314,0,430976.56474431185,14735277.349120496
scenario_3842,25856919.973531283,1422.4179963107626,79184.43472944762,1,410394.50293564546,28694264.973531283
scenario_5265,1163667253.197316,114364.29494846579,13343.394961571641,15,905854.4937636557,1166504598.197316
scenario_7137,86761766.94589578,7361.3306564158365,50400.24326695581,2,491825.3220989456,89599111.94589578
scenario_1822,122953127.98702937,10784.72423487877,78574.32117631896,4,552564.1448030837,125790472.98702937
scenario_3432,1254673408.7786694,123742.74651180254,0.0,10,842792.6116961762,1257510753.7786694
scenario_7012,1869137540.697708,184792.13226007667,0.0,23,1037130.7895955519,1871974885.697708
scenario_1858,364187941.36064374,34544.87565972504,1153.378217791159,7,800561.509525337,367025286.36064374
scenario_5900,59375266.475188754,4275.811277070392,20034.455716038632,3,667620.2773948556,62212611.475188754
scenario_5445,3228936553.2490687,320753.5273767071,0.0,24,1180263.3273767068,3231773898.2490687
scenario_6373,567016543.887468,54908.85651556874,24786.385016096923,9,752315.3457620018,569853888.887468
scenario_0141,81262121.09090096,6446.430738718536,71750.97299841662,5,612405.0744332732,84099466.09090096
scenario_2103,1303462531.3028815,128223.13242674535,0.0,19,982343.1928631639,1306299876.3028815
scenario_6237,118089023.20896794,10216.03284807744,8530.33101339024,4,662677.974454728,120926368.20896794
scenario_7398,33624430.75559672,1780.0124372054509,7402.251929604694,3,653094.1818944584,36461775.75559672
scenario_1445,231447244.75373894,21462.231232817343,64470.71546663171,7,633474.4558972551,234284589.75373894
scenario_4289,3423677619.7620726,340296.0699390612,3775.831438778932,23,1168434.9385002821,3426514964.7620726
scenario_3825,11873506.528145645,0.0,93262.29889271766,0,399937.68351297546,14710851.528145645
scenario_2294,10205368.378940783,0.0,248349.05694081108,0,164350.94305918895,13042713.378940783
scenario_3098,486051002.75092936,47032.95144451577,11004.907744331918,6,690243.464359317,488888347.75092936
scenario_1168,1195745706.1810098,117493.91114401889,0.0,19,954650.9601160657,1198583051.1810098
scenario_2229,49879843.90876591,3626.027058623802,99888.45806701882,1,463092.5392467105,52717188.90876591
scenario_2087,3658744447.047943,363734.87870699295,0.0,24,1223305.0787069923,3661581792.047943
scenario_5906,27512885.236838788,1452.2253442673455,24112.46278008951,1,524058.69286317046,30350230.236838788
scenario_6717,3654039741.0065603,363258.7228628555,0.0,24,1224598.922862855,3656877086.0065603
scenario_4351,13099729.634537173,0.0,105075.25215307444,0,432797.1208422329,15937074.634537173
scenario_1420,650935885.6255953,63190.78419798735,766.6910722264693,13,836148.7460502773,653773230.6255953
scenario_3544,75244603.0343925,6136.747529391661,112501.93997383368,2,463021.13823263755,78081948.0343925
scenario_0713,923302578.2351536,90405.48024351618,0.0,11,877569.4464129927,926139923.2351536
scenario_4525,728816893.5451876,71202.08670386723,0.0,8,769319.3381584937,731654238.5451876
scenario_6758,1296860176.9848385,127681.76117627393,15889.774405407365,15,917220.1580071106,1299697521.9848385
scenario_1521,3413082586.452985,339163.00740749773,0.0,24,1200503.2074074973,3415919931.452985
scenario_3675,2015212523.1484663,199488.48434556345,0.0,19,1019578.2142602344,2018049868.1484663
scenario_5481,1187472074.909786,116646.84496689569,0.0,19,962404.3484632977,1190309419.909786
scenario_2583,2010622330.1123805,198945.2206108737,0.0,21,1050840.8794915152,2013459675.1123805
scenario_6545,1960004300.3742008,193881.4926997151,0.0,22,1045507.8262168396,1962841645.3742008
scenario_7161,1715694034.098783,169558.25523148134,8845.805446322822,17,972633.3401819183,1718531379.098783
scenario_5128,2005703231.0141435,198458.19810427233,0.0,23,1043983.2104667885,2008540576.0141435
scenario_5459,82106886.90786093,6626.053686150686,41928.906523297104,4,613379.7405254992,84944231.90786093
scenario_4842,213999138.9180434,19605.669891650006,33870.52539616376,8,713613.6094641666,216836483.9180434
scenario_1671,2756978281.9418373,273567.4358682969,0.0,20,1129742.9467103234,2759815626.9418373
scenario_0211,1432669538.4497478,141180.07663711277,0.0,16,982757.007367639,1435506883.4497478
scenario_0294,396506026.5023824,37816.39523259312,10934.123090926263,8,774834.3591637737,399343371.5023824
scenario_1868,1840766568.982336,182085.30619778286,0.0,16,993164.8021457426,1843603913.982336
scenario_3202,1252330896.887742,123269.33741196152,0.0,15,925181.9685169732,1255168241.887742
scenario_3291,352730241.0824529,33358.03893078647,0.0,9,816136.9701869437,355567586.0824529
scenario_1313,168053901.98525816,15096.405801920224,842.5198719223645,5,718070.3139638457,170891246.98525816
scenario_1474,892364982.0662091,87377.23511687347,25368.123953278482,9,811440.0524457436,895202327.0662091
scenario_2828,1032618474.9031495,101222.32111823143,0.0,15,927295.7273575815,1035455819.9031495
scenario_3820,2992579267.043877,297129.6593966093,0.0,22,1152750.2151427846,2995416612.043877
scenario_3511,219040668.42287925,20143.903263885186,10106.271879208509,4,734555.5920933586,221878013.42287925
scenario_7437,124368765.6235961,10856.445142055149,32680.317156459572,2,636970.6790191132,127206110.6235961
scenario_6695,218876047.38813955,20219.483545388375,17647.094060681127,5,689871.296119808,221713392.38813955
scenario_6374,1632565587.8446164,161165.12138191197,4345.007392899335,20,998072.6966258981,1635402932.8446164
scenario_6905,1925476189.6478763,190487.8419260154,3748.6117962332605,20,1012142.1304419158,1928313534.6478763
scenario_2764,2121922771.1231306,210167.0049524724,0.0,19,1031414.32194565,2124760116.1231306
scenario_1167,1296554903.4688375,127612.80240309822,0.0,16,952439.285515297,1299392248.4688375
scenario_4504,1194920645.6875467,117541.71738866462,7599.802079546385,15,894925.744420341,1197757990.6875467
scenario_2905,1347065461.9701915,132618.49853473814,0.0,19,973847.3502397471,1349902806.9701915
scenario_5519,14802832.052415729,0.0,38437.13846285292,0,575342.6809570749,17640177.05241573
scenario_3813,11994688.627749471,0.0,117061.12768299528,0,380178.36977452994,14832033.627749471
scenario_6602,11666038.126519967,0.0,186169.887286306,0,294314.2923258181,14503383.126519967
scenario_6501,3079573334.5072813,305824.2226927534,0.0,23,1162759.929342769,3082410679.5072813
scenario_3833,1963959710.4726803,194368.9710115697,8464.9,19,998591.5388091402,1966797055.4726803
scenario_1356,1700970698.34892,168120.86865711166,0.0,13,974707.0648197702,1703808043.34892
scenario_2936,1899499045.543458,187818.64016854746,0.0,24,1044466.840168547,1902336390.543458
scenario_5510,1528108785.8815498,150765.83032247977,2081.262973938039,18,971992.4430318829,1530946130.8815498
scenario_1861,1868829734.6432078,184814.56043826937,0.0,20,1020606.8753228807,1871667079.6432078
scenario_4737,11828446.045997098,0.0,122736.90492791575,0,368711.78357338905,14665791.045997098
scenario_5688,285447212.26444393,26833.762274549586,25222.482293170076,6,696969.1985444233,288284557.26444393
