scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_4639,22020685.58159618,0.0,21204.414698961617,0,818561.1248205975,27140056.58159618
scenario_6560,17711996.561202127,0.0,111433.31770555492,0,541230.529930603,22831367.561202127
scenario_3143,17768145.47698324,0.0,236346.10275836353,0,409430.71203532664,22887516.47698324
scenario_4138,22582084.511512633,0.0,129260.4085844781,0,713734.3259866816,27701455.511512633
scenario_7032,22752081.227683797,0.0,80592.51105785435,0,767648.7446842977,27871452.227683797
scenario_2340,30131699.488725178,0.0,0.0,0,1128541.818740447,35251070.48872518
scenario_1190,25559217.668393258,0.0,26389.039336779773,0,930310.0273440734,30678588.668393258
scenario_5747,17435370.428083345,0.0,246418.75809187448,0,387714.1389532839,22554741.428083345
scenario_6015,24726918.494253047,0.0,2998.884140955715,0,941872.9311742084,29846289.494253047
scenario_6018,23383492.61378663,0.0,26751.501031709122,0,859299.0920465632,28502863.61378663
scenario_2915,31535203.00633262,0.0,0.0,0,1174487.69196541,36654574.00633262
scenario_5244,18271707.858822726,0.0,198020.2750561084,0,472311.13924348715,23391078.858822726
scenario_2741,21489091.298814535,0.0,38687.06261660737,0,774488.6129656383,26608462.298814535
scenario_1496,17234579.97928082,0.0,203891.5294079763,0,420379.28440966236,22353950.97928082
scenario_6673,18185621.407609846,0.0,217459.1602494245,0,448677.59824263735,23304992.407609846
scenario_4642,21761338.64735374,0.0,25282.491909994085,0,799653.925950421,26880709.64735374
scenario_7210,24703002.222396664,0.0,3758.888454853218,0,933785.1333913436,29822373.222396664
scenario_0691,17782492.470216773,0.0,243748.95013270472,0,403537.4674421651,22901863.470216773
scenario_2730,27741236.102550052,0.0,0.0,0,1052024.4871692522,32860607.102550052
scenario_1488,23641791.70440828,0.0,4113.563455571226,0,891283.7271077256,28761162.70440828
scenario_4245,17463262.43972839,0.0,220662.18017856992,0,413070.2703757039,22582633.43972839
scenario_0465,18322732.40967121,0.0,71437.2999828606,0,610961.4022738587,23442103.40967121
scenario_3811,24701285.982547425,0.0,35740.88015220425,0,894660.5340775567,29820656.982547425
scenario_5844,30034684.90321435,0.0,0.0,0,1122763.4095943915,35154055.90321435
scenario_5824,17798851.665713534,0.0,113162.71369776575,0,542044.1018865653,22918222.665713534
scenario_1968,33261798.80726345,0.0,458.7260220564509,0,1207828.1388316501,38381169.80726345
scenario_6199,33335371.308946215,0.0,0.0,0,1217513.0714007008,38454742.308946215
scenario_3314,24447832.77982822,0.0,0.0,0,932540.8865501789,29567203.77982822
scenario_0583,25062065.217152193,0.0,12435.06045654701,0,943709.3068551505,30181436.217152193
scenario_7406,28358605.722851977,0.0,0.0,0,1061974.987629429,33477976.722851977
scenario_2517,21378386.41315714,0.0,54211.35436309029,0,747551.2888946689,26497757.41315714
scenario_1989,34147433.890750736,0.0,0.0,0,1248708.6514399033,39266804.890750736
scenario_3948,18823452.01430552,0.0,170639.03922466244,0,524695.9093462606,23942823.01430552
scenario_3152,28056921.351597432,0.0,8165.3492395179455,0,1028776.159459995,33176292.351597432
scenario_2643,18223040.850135516,0.0,89238.00748460843,0,582677.8986009278,23342411.850135516
scenario_4500,28978649.057098944,0.0,0.0,0,1087738.260139383,34098020.05709894
scenario_3155,23808856.687042747,0.0,20452.719988006054,0,872925.4477356297,28928227.687042747
scenario_1463,17650789.641199164,0.0,238989.82836546635,0,402414.2736337286,22770160.641199164
scenario_1246,21925656.52392247,0.0,12036.548671443332,0,820394.9450591111,27045027.52392247
scenario_1054,17739304.572367042,0.0,332601.18470095494,0,306639.0099585961,22858675.572367042
scenario_4924,28330645.877440352,0.0,0.0,0,1070582.8228590519,33450016.877440352
scenario_5666,28208981.4394363,0.0,0.0,0,1065950.6047854987,33328352.4394363
scenario_4161,17606162.613335818,0.0,250212.67507763882,0,388223.9827001033,22725533.613335818
scenario_1332,32578618.73010632,0.0,0.0,0,1199450.83488444,37697989.730106324
scenario_1821,17298247.36865982,0.0,570790.657659947,0,40744.04234005293,22417618.36865982
scenario_4746,23637389.99130632,0.0,26105.01000224095,0,867031.5623702488,28756760.99130632
scenario_1040,25991815.365242697,0.0,0.0,0,987159.9232608315,31111186.365242697
scenario_4573,19846560.470652007,0.0,91961.01835750973,0,648371.5112390381,24965931.470652007
scenario_7228,17610296.737783182,0.0,230997.50021826936,0,408589.9976078633,22729667.737783182
scenario_2527,24617669.391207527,0.0,65667.94617163835,0,850960.3087398865,29737040.391207527
scenario_0790,28885265.303445335,0.0,1506.278464176355,0,1074298.8144362385,34004636.30344534
scenario_5214,18674027.01674686,0.0,98133.02723031357,0,597209.9614028226,23793398.01674686
scenario_7253,25347504.553314734,0.0,5503.64974675912,0,953483.3068940609,30466875.553314734
scenario_3419,24833145.43896734,0.0,26937.7739645433,0,906213.2783300816,29952516.43896734
scenario_1373,20951440.546380587,0.0,12320.539519203268,0,784293.53954636,26070811.546380587
scenario_3996,22209282.145610284,0.0,67490.3470081798,0,763945.938215936,27328653.145610284
scenario_7147,43724642.67320797,829.1086358099276,0.0,2,1285902.674097646,48844013.67320797
scenario_5881,17628881.795623295,0.0,208653.63281503652,0,432322.28538437566,22748252.795623295
scenario_4225,17418437.435728874,0.0,522215.60472898366,0,94215.09527101641,22537808.435728874
scenario_0266,23612440.68117334,0.0,60133.49654010092,0,818304.9603731374,28731811.68117334
scenario_1933,22505138.8129388,0.0,87744.80863498738,0,756860.5986446831,27624509.8129388
scenario_0573,18538612.566106603,0.0,105719.62251782305,0,582391.7088924905,23657983.566106603
scenario_1908,30272808.73859557,0.0,0.0,0,1118243.9998743557,35392179.738595575
scenario_2567,25312231.41483745,0.0,79106.23022394703,0,859427.5633324055,30431602.41483745
scenario_2353,20707976.176943064,0.0,92611.93136021326,0,688676.1154339267,25827347.176943064
scenario_6584,23913887.08096889,0.0,12026.023865411653,0,894469.443429293,29033258.08096889
scenario_7126,62644317.880280025,2207.773347265339,0.0,3,1411369.9010629181,67763688.88028002
scenario_7245,23949908.072148573,0.0,5663.162372529909,0,904234.112744669,29069279.072148573
scenario_5390,30055640.787657384,0.0,0.0,0,1125493.5598691949,35175011.78765738
scenario_1116,19079416.713699706,0.0,43743.262919848195,0,673134.2705820366,24198787.713699706
scenario_5652,24494845.684391327,0.0,21528.729502709528,0,908461.6341945992,29614216.684391327
scenario_5868,20420536.47380567,0.0,29511.661889599534,0,745411.3363973101,25539907.47380567
scenario_3297,17633688.84742985,0.0,264080.29204610223,0,377034.3633835724,22753059.84742985
scenario_4900,18828227.0319381,0.0,88224.8884616059,0,611425.3325821527,23947598.0319381
scenario_3866,29004099.651613366,0.0,4307.403510432376,0,1075545.423829311,34123470.65161337
scenario_1034,24147751.04732068,0.0,34592.77888048767,0,867325.9577067168,29267122.04732068
scenario_5769,21209182.50005576,0.0,68373.50839585309,0,728773.3403743857,26328553.50005576
scenario_0491,18951608.48938971,0.0,137871.93133265886,0,562492.8746195263,24070979.48938971
scenario_3374,23934861.01193481,0.0,51010.477625290114,0,849310.610966717,29054232.01193481
scenario_1595,29267875.17557037,0.0,0.0,0,1083424.5473090573,34387246.17557037
scenario_0399,21499686.216086853,0.0,34670.13368750097,0,779084.9229207427,26619057.216086853
scenario_1590,20920451.501823545,0.0,74734.86647261214,0,713800.9618087851,26039822.501823545
scenario_4845,26379201.242016863,0.0,0.0,0,1003808.5644097641,31498572.242016863
scenario_5929,30852858.320844784,0.0,23501.233460600597,0,1098446.2995074796,35972229.320844784
scenario_6084,31258157.959931698,0.0,0.0,0,1158486.17747755,36377528.9599317
scenario_4893,22208512.675088935,0.0,35124.528380215066,0,805018.0894063555,27327883.675088935
scenario_1965,22083613.503634147,0.0,33948.229828865486,0,803346.0283592582,27202984.503634147
scenario_2199,24847124.29234017,0.0,47001.58658215343,0,882224.503934864,29966495.29234017
scenario_7407,20749526.411511242,0.0,50787.89872586706,0,733806.0137907042,25868897.411511242
scenario_5080,17726840.43109576,0.0,177572.34766223922,0,470089.7595235367,22846211.43109576
scenario_4097,21421442.891184147,0.0,39468.06532196987,0,774422.3986893576,26540813.891184147
scenario_0787,27057650.52208708,0.0,2278.0653775161854,0,1006930.9870746008,32177021.52208708
scenario_5720,23028710.3507993,0.0,6206.698238625531,0,875851.0158995568,28148081.3507993
scenario_5723,25097173.970616553,0.0,6580.319207012259,0,937602.3911256625,30216544.970616553
scenario_4178,21437559.48909536,0.0,175251.29420878945,0,620288.3740752017,26556930.48909536
scenario_5104,20336059.252209213,0.0,24088.938056344094,0,741390.8807835146,25455430.252209213
scenario_0714,17303857.464480463,0.0,259203.20203688327,0,366374.0461764694,22423228.464480463
scenario_1913,29005691.044327322,0.0,8010.672323077342,0,1072481.9351977943,34125062.04432732
scenario_6668,19843392.988099363,0.0,61927.06885780801,0,683795.9677614623,24962763.988099363
scenario_0642,31484056.466976866,0.0,0.0,0,1161380.9743928968,36603427.466976866
scenario_1440,25020389.276481796,0.0,19944.937916450803,0,917922.6048644907,30139760.276481796
scenario_1637,23079254.67278109,0.0,47687.078821513125,0,821569.512323932,28198625.67278109
scenario_2617,17377445.11950739,0.0,423764.4085075024,0,195930.29149249758,22496816.11950739
scenario_6167,21438738.255655363,0.0,22828.999087155833,0,791077.0546092408,26558109.255655363
scenario_5646,23873955.564582255,0.0,28568.08151213202,0,864420.2607275813,28993326.564582255
scenario_5568,18775563.094722312,0.0,149398.1396690834,0,543781.7399169193,23894934.094722312
scenario_4805,23458006.100173727,0.0,39282.309334666184,0,845118.6333285099,28577377.100173727
scenario_4222,29210690.564300314,0.0,2002.646382023629,0,1096284.346772791,34330061.56430031
scenario_3067,20667253.26159261,0.0,37659.565821586686,0,742657.4406408225,25786624.26159261
scenario_2923,22138939.2811246,0.0,53551.2426460673,0,782535.9135388915,27258310.2811246
scenario_5923,24020241.53979427,0.0,27030.752548001063,0,875778.2790836366,29139612.53979427
scenario_5661,18809353.692910735,0.0,73495.13307388639,0,625142.012745946,23928724.692910735
scenario_0587,23319678.606765866,0.0,9858.264558804512,0,874528.4214192377,28439049.606765866
scenario_6681,25499226.124626663,0.0,9064.7271826432,0,952593.7877772669,30618597.124626663
scenario_7112,18666683.129232462,0.0,130509.65308931276,0,559648.6520484828,23786054.129232462
scenario_1513,18713711.75914521,0.0,224501.3261508404,0,463833.0324269164,23833082.75914521
scenario_5213,26958697.327437405,0.0,4348.423140438799,0,1015744.1675275748,32078068.327437405
scenario_5149,22789922.62277077,0.0,34080.02418579317,0,827929.2949350355,27909293.62277077
scenario_6019,23307000.614721555,0.0,24421.06966951371,0,858713.598270288,28426371.614721555
scenario_4569,23030005.145455405,0.0,168740.49623495294,0,686481.3131080971,28149376.145455405
scenario_2113,18094238.449750554,0.0,177535.45012491298,0,487798.1962536791,23213609.449750554
scenario_3666,20999412.502971746,0.0,138046.30824669907,0,641871.8030601682,26118783.502971746
scenario_6745,20342507.349177424,0.0,96998.89044480739,0,661273.390103298,25461878.349177424
scenario_4189,18835004.17994058,0.0,69278.76944233039,0,633178.5657164594,23954375.17994058
scenario_4369,19728624.875361785,0.0,130706.63023230783,0,606276.8110385324,24847995.875361785
scenario_1310,25013015.727656964,0.0,7425.4915167099025,0,934814.4690186565,30132386.727656964
scenario_2586,24778435.42096678,0.0,21481.046746800246,0,911040.0339882174,29897806.42096678
scenario_4099,21304364.81527679,0.0,61642.75516113432,0,744070.623398075,26423735.81527679
scenario_7427,25570803.098439742,0.0,16139.672647562837,0,943887.2716540152,30690174.098439742
scenario_6554,22957980.53500556,0.0,17775.868926448275,0,854859.2379056213,28077351.53500556
scenario_0099,25557786.97262938,0.0,1002.4920418785856,0,972644.1718965159,30677157.97262938
scenario_4995,19502073.664922222,0.0,81013.86191857012,0,649127.4694048372,24621444.664922222
scenario_5889,20209256.95554645,0.0,139193.62267380577,0,609210.1100772663,25328627.95554645
scenario_4815,18105924.647077747,0.0,250032.43510535458,0,412420.7134855443,23225295.647077747
scenario_0517,23735587.765022445,0.0,38098.198189334405,0,857880.8943582275,28854958.765022445
scenario_0607,23084626.45197064,0.0,6151.760323428121,0,871966.4755827283,28203997.45197064
scenario_7411,21373115.866491202,0.0,123498.91599931195,0,674979.7946829974,26492486.866491202
scenario_3766,26570155.426556617,0.0,7412.670083073095,0,987906.4552580977,31689526.426556617
scenario_1573,25981053.14356033,0.0,7384.485297369387,0,976973.5507379867,31100424.14356033
scenario_6561,17271546.978962425,0.0,325793.89918178745,0,294778.62107947195,22390917.978962425
scenario_7097,17864574.593607552,0.0,168805.9023888456,0,485008.1147544497,22983945.593607552
scenario_5119,22682734.961205382,0.0,51298.5108036757,0,802411.5419877131,27802105.961205382
scenario_2017,23274710.077363778,0.0,6672.99333998804,0,879709.9528760794,28394081.077363778
scenario_3810,17215959.067753393,0.0,270748.4412958259,0,350381.61257911765,22335330.067753393
scenario_3451,20398008.080429576,0.0,49333.77944397261,0,716640.7260543455,25517379.080429576
scenario_4407,32364359.18785515,0.0,0.0,0,1196060.5128683401,37483730.187855154
scenario_5598,27360090.64808898,0.0,11018.398847712895,0,1023263.6812203494,32479461.64808898
scenario_0514,21925511.060796518,0.0,33780.71023417389,0,800337.1345306119,27044882.060796518
scenario_2180,24961560.421485927,0.0,22917.97577198074,0,914258.1754839633,30080931.421485927
scenario_1502,26283878.775692396,0.0,49343.54155868782,0,927352.0985451632,31403249.775692396
scenario_1191,34238716.29543325,0.0,0.0,0,1254588.09496051,39358087.29543325
scenario_4164,18358025.747366965,0.0,213393.39985851786,0,458274.1393393187,23477396.747366965
scenario_3092,34550673.98610261,0.0,0.0,0,1258797.2195751774,39670044.98610261
scenario_6065,26599487.350884397,0.0,0.0,0,1010445.4271408962,31718858.350884397
scenario_1227,19063741.089506965,0.0,84716.8410732453,0,627661.1964405952,24183112.089506965
scenario_4723,27784192.13806138,0.0,406.78204112551396,0,1045546.4915017654,32903563.13806138
scenario_2799,23061605.47169841,0.0,17345.75627690465,0,858337.2887884404,28180976.47169841
scenario_0485,23743571.83782197,0.0,36780.26193504841,0,853969.8236345709,28862942.83782197
scenario_5777,20413304.05883345,0.0,125045.70892340853,0,634008.5445543999,25532675.05883345
scenario_5025,24176679.90337294,0.0,8886.014612238512,0,911145.4392455134,29296050.90337294
scenario_2810,20703015.010769613,0.0,56255.43732247429,0,723849.7888629073,25822386.010769613
scenario_7412,20043782.238512315,0.0,84498.7858622725,0,667059.4310874032,25163153.238512315
scenario_5404,20563239.011232913,0.0,18961.516553886897,0,761670.1413118294,25682610.011232913
scenario_6999,25884699.33799949,0.0,0.0,0,987739.2358992135,31004070.33799949
scenario_6043,23569540.541762114,0.0,64131.49086852045,0,819515.7477724059,28688911.541762114
scenario_2410,30875815.630148828,0.0,0.0,0,1150955.6344937324,35995186.63014883
scenario_6618,17599150.197264377,0.0,209205.6662916501,0,430976.56474431185,22718521.197264377
scenario_3842,17445004.52460429,0.0,223102.4670549179,0,410394.50293564546,22564375.52460429
scenario_5265,25385239.778359488,0.0,44540.44591900467,0,905854.4937636557,30504610.778359488
scenario_7137,18277245.735261593,0.0,172270.70205109354,0,491825.3220989456,23396616.735261593
scenario_1822,19782878.45037024,0.0,182999.36700688262,0,552564.1448030837,24902249.45037024
scenario_3432,22568118.96616654,0.0,9129.991609299499,0,842792.6116961762,27687489.96616654
scenario_7012,27692194.086568423,0.0,4253.3426645243035,0,1037130.7895955519,32811565.086568423
scenario_1858,21586576.27215774,0.0,20259.82078313143,0,800561.509525337,26705947.27215774
scenario_5900,20017714.781507872,0.0,82803.34485121982,0,667620.2773948556,25137085.781507872
scenario_5445,31749733.429279327,0.0,0.0,0,1180263.3273767068,36869104.42927933
scenario_6373,22849255.602602325,0.0,99321.59049556329,0,752315.3457620018,27968626.602602325
scenario_0141,20918039.54265316,0.0,168282.36909453254,0,612405.0744332732,26037410.54265316
scenario_2103,25729624.404648338,0.0,0.0,0,982343.1928631639,30848995.404648338
scenario_6237,19381230.946264673,0.0,64266.022402173396,0,662677.974454728,24500601.946264673
scenario_7398,19064503.68199805,0.0,59021.817769010864,0,653094.1818944584,24183874.68199805
scenario_1445,21201938.604516428,0.0,155604.32682341477,0,633474.4558972551,26321309.604516428
scenario_4289,32502272.584878873,0.0,11267.231438778928,0,1168434.9385002821,37621643.58487888
scenario_3825,17607553.45354304,0.0,240022.62770801032,0,399937.68351297546,22726924.45354304
scenario_2294,17330565.587940697,0.0,453711.756940811,0,164350.94305918895,22449936.587940697
scenario_3098,20105744.34576862,0.0,63806.37953561012,0,690243.464359317,25225115.34576862
scenario_1168,25688158.97042107,0.0,13163.845363528939,0,954650.9601160657,30807529.97042107
scenario_2229,18757652.105299104,0.0,226273.31941768495,0,463092.5392467105,23877023.105299104
scenario_2087,33095011.17760612,0.0,0.0,0,1223305.0787069923,38214382.17760612
scenario_5906,17881148.520543803,0.0,133510.20416430986,0,524058.69286317046,23000519.520543803
scenario_6717,33240672.237487033,0.0,0.0,0,1224598.922862855,38360043.23748703
scenario_4351,18407505.787519686,0.0,241754.33575253157,0,432797.1208422329,23526876.787519686
scenario_1420,22835821.296248447,0.0,24046.107030993036,0,836148.7460502773,27955192.296248447
scenario_3544,18990185.83925433,0.0,237072.23162275527,0,463021.13823263755,24109556.83925433
scenario_0713,23242845.529481594,0.0,7030.349618052416,0,877569.4464129927,28362216.529481594
scenario_4525,21162531.927130427,0.0,29023.490241277374,0,769319.3381584937,26281902.927130427
scenario_6758,25953952.870299593,0.0,48046.88243473057,0,917220.1580071106,31073323.870299593
scenario_1521,32443802.656529885,0.0,0.0,0,1200503.2074074973,37563173.65652989
scenario_3675,27848459.063263986,0.0,11492.419769337655,0,1019578.2142602344,32967830.063263986
scenario_5481,25468937.455801576,0.0,2326.9568577215123,0,962404.3484632977,30588308.455801576
scenario_2583,28152512.979270034,0.0,4390.084612151993,0,1050840.8794915152,33271883.979270034
scenario_6545,27892585.388728082,0.0,2769.2844931949617,0,1045507.8262168396,33011956.388728082
scenario_7161,26864523.821227312,0.0,22763.080641845423,0,972633.3401819183,31983894.821227312
scenario_5128,27716471.978619944,0.0,0.0,0,1043983.2104667885,32835842.978619944
scenario_5459,19967739.15178818,0.0,130014.63562475849,0,613379.7405254992,25087110.15178818
scenario_4842,21580514.532370344,0.0,98574.35952265885,0,713613.6094641666,26699885.532370344
scenario_1671,30648302.535128918,0.0,84.56943226766234,0,1129742.9467103234,35767673.53512892
scenario_0211,26229312.0503672,0.0,2651.090885506001,0,982757.007367639,31348683.0503672
scenario_0294,22037662.939998075,0.0,55268.18463074654,0,774834.3591637737,27157033.939998075
scenario_1868,26143000.560554907,0.0,0.0,0,993164.8021457426,31262371.560554907
scenario_3202,24206515.53070427,0.0,0.0,0,925181.9685169732,29325886.53070427
scenario_3291,21628150.494335834,0.0,7710.860127697237,0,816136.9701869437,26747521.494335834
scenario_1313,20482373.883931365,0.0,55314.36351189667,0,718070.3139638457,25601744.883931365
scenario_1474,24183621.89443661,0.0,80375.73847922627,0,811440.0524457436,29302992.89443661
scenario_2828,24439479.076096904,0.0,1214.4070780075176,0,927295.7273575815,29558850.076096904
scenario_3820,31427788.752071097,0.0,0.0,0,1152750.2151427846,36547159.7520711
scenario_3511,20870575.140174694,0.0,52768.25157088293,0,734555.5920933586,25989946.140174694
scenario_7437,19081916.36979996,0.0,77438.12493678868,0,636970.6790191132,24201287.36979996
scenario_6695,20192344.242963213,0.0,67937.66614871506,0,689871.296119808,25311715.242963213
scenario_6374,26749696.570461262,0.0,16903.5442329222,0,998072.6966258981,31869067.570461262
scenario_6905,27629996.158939976,0.0,13839.124720914473,0,1012142.1304419158,32749367.158939976
scenario_2764,27485770.616206326,0.0,3752.655817485765,0,1031414.32194565,32605141.616206326
scenario_1167,25497635.15096876,0.0,9002.45275502618,0,952439.285515297,30617006.15096876
scenario_4504,25409883.51979544,0.0,53647.599701809435,0,894925.744420341,30529254.51979544
scenario_2905,26238820.5084789,0.0,9101.270198581155,0,973847.3502397471,31358191.5084789
scenario_5519,18879463.467364237,0.0,126476.97237745319,0,575342.6809570749,23998834.467364237
scenario_3813,17718134.727360476,0.0,264661.9819628815,0,380178.36977452994,22837505.727360476
scenario_6602,17627365.095805675,0.0,342345.3591436243,0,294314.2923258181,22746736.095805675
scenario_6501,31457730.810370818,0.0,781.8933499839709,0,1162759.929342769,36577101.81037082
scenario_3833,28103610.504444413,0.0,47311.43220242906,0,998591.5388091402,33222981.504444413
scenario_1356,25731790.205149084,0.0,0.0,0,974707.0648197702,30851161.205149084
scenario_2936,27606515.48170491,0.0,0.0,0,1044466.840168547,32725886.48170491
scenario_5510,26346095.89920027,0.0,16450.02638121807,0,971992.4430318829,31465466.89920027
scenario_1861,26990945.563783653,0.0,1733.4953113660572,0,1020606.8753228807,32110316.563783653
scenario_4737,17495871.567085877,0.0,264682.21509168344,0,368711.78357338905,22615242.567085877
scenario_5688,21285203.164140075,0.0,97639.59432746883,0,696969.1985444233,26404574.164140075
scenario_2327,17660613.364440814,0.0,206213.0931887206,0,437483.2180056618,22779984.364440814
scenario_2943,19981720.64653168,0.0,169921.66298699996,0,574744.2086462905,25101091.64653168
scenario_4777,19865651.84956562,0.0,79625.22119800716,0,668127.5664144143,24985022.84956562
scenario_0728,30926579.314986404,0.0,0.0,0,1148643.168449719,36045950.31498641
scenario_1205,21539601.80267128,0.0,19647.78424537216,0,798128.649940611,26658972.80267128
scenario_4782,19533924.45518939,0.0,62639.38184413366,0,669970.5022823135,24653295.45518939
scenario_4251,17264917.21408351,0.0,342112.1190836302,0,276729.78091636975,22384288.21408351
scenario_4877,29117097.537028715,0.0,4491.068901871825,0,1084325.6657093558,34236468.537028715
scenario_2133,31561893.69541687,0.0,2236.7741761935627,0,1156013.9501502404,36681264.69541687
scenario_1140,19708907.447119385,0.0,185467.66665681626,0,547197.8527398219,24828278.447119385
scenario_2102,18331055.14983258,0.0,133377.30114177018,0,544344.0627827307,23450426.14983258
scenario_2907,19717029.700927608,0.0,120844.08294458622,0,611895.7191326674,24836400.700927608
scenario_1656,23806871.202845458,0.0,25210.97304636622,0,873299.9610872029,28926242.202845458
scenario_2529,31538080.737715025,0.0,0.0,0,1166531.5203836446,36657451.73771502
scenario_6923,20533465.017385468,0.0,79598.53305185314,0,690643.0471445114,25652836.017385468
scenario_3583,18423813.559590463,0.0,177445.3114302721,0,499886.89984134224,23543184.559590463
scenario_5787,19309656.4153421,0.0,90605.52134602572,0,633537.8152070475,24429027.4153421
scenario_5522,32926210.252839867,0.0,0.0,0,1212037.7951397938,38045581.25283986
scenario_6659,23836203.631506745,0.0,3656.0514457539075,0,904119.8101555288,28955574.631506745
