scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_3321,35586930.93634401,0.0,0.0,0,1235564.2873338144,38174145.93634401
scenario_2125,35681643.44616753,0.0,0.0,0,1244824.8967983339,38268858.44616753
scenario_3010,36198837.836495146,0.0,0.0,0,1259731.0445161602,38786052.836495146
scenario_4031,35951934.783228755,0.0,0.0,0,1250091.3457235363,38539149.783228755
scenario_7034,36253935.273561895,0.0,0.0,0,1249226.953119283,38841150.273561895
scenario_4144,35198026.98900642,0.0,0.0,0,1229050.409913029,37785241.98900642
scenario_5941,48475469.33926245,1155.7367334991436,0.0,1,1234835.475212229,51062684.33926245
scenario_0269,41795348.10628704,788.6203804145503,0.0,1,1192688.6287626843,44382563.10628704
scenario_4665,37401222.04022353,95.89274826168139,0.0,1,1263973.4121382032,39988437.04022353
scenario_1153,36849877.44513453,0.0,0.0,0,1270415.378550788,39437092.44513453
scenario_2290,35298812.647924,0.0,0.0,0,1231019.4941564708,37886027.647924
scenario_5090,35191072.08420942,0.0,0.0,0,1216990.3567758892,37778287.08420942
scenario_4694,36070471.82654822,0.0,0.0,0,1250681.265001176,38657686.82654822
scenario_6986,34491277.77749452,0.0,0.0,0,1213965.678866819,37078492.77749452
scenario_6398,35819495.375475325,0.0,0.0,0,1244585.6663388754,38406710.375475325
scenario_1132,35186056.0253155,0.0,0.0,0,1231192.7281765752,37773271.0253155
scenario_1764,34825493.37304506,0.0,0.0,0,1220743.1858865307,37412708.37304506
scenario_1481,36022451.737335116,0.0,0.0,0,1249445.1907796166,38609666.737335116
scenario_2615,34260727.32774534,0.0,0.0,0,1210061.4219140045,36847942.32774534
scenario_0785,34158913.84526555,0.0,0.0,0,1207087.7739187158,36746128.84526555
scenario_5788,59733435.72132817,2478.243625458592,0.0,1,1231562.854246556,62320650.72132817
scenario_5556,34369105.007622756,0.0,0.0,0,1209268.5949937662,36956320.007622756
scenario_3641,34534197.84677506,0.0,0.0,0,1211785.6623347974,37121412.84677506
scenario_0995,35154711.87449494,0.0,0.0,0,1232333.9451634898,37741926.87449494
scenario_2355,33968203.97424548,0.0,0.0,0,1204494.7992019379,36555418.97424548
scenario_4639,36852169.506343335,0.0,0.0,0,1268967.8582001321,39439384.506343335
scenario_6560,35929774.62629295,0.0,0.0,0,1247964.368997065,38516989.62629295
scenario_3143,33534519.85693187,0.0,0.0,0,1187439.6029409512,36121734.856931865
scenario_4138,34403139.977064416,0.0,0.0,0,1209529.325439393,36990354.977064416
scenario_7032,53258483.849264175,1916.7402377495982,0.0,1,1208116.489320329,55845698.849264175
scenario_2340,33989122.161828496,0.0,0.0,0,1201464.3168414317,36576337.161828496
scenario_1190,35310903.55088088,0.0,0.0,0,1228953.785052306,37898118.55088088
scenario_5747,61365760.87927244,2365.180442847235,0.0,1,1279786.6323233612,63952975.87927244
scenario_6015,36586169.422459275,0.0,0.0,0,1267036.5184883433,39173384.422459275
scenario_6018,36522419.29059342,0.0,0.0,0,1259791.4315215289,39109634.29059342
scenario_2915,35188754.41109073,0.0,0.0,0,1216473.7492395714,37775969.41109073
scenario_5244,35297376.889491946,0.0,0.0,0,1235362.2230300226,37884591.889491946
scenario_2741,42510296.259937786,615.0765216657169,0.0,1,1260225.9304581247,45097511.259937786
scenario_1496,35553012.11563338,0.0,0.0,0,1232541.713621202,38140227.11563338
scenario_6673,37595461.50669322,246.86382959307548,0.0,1,1231031.3239500497,40182676.50669322
scenario_4642,34518932.53285577,0.0,0.0,0,1215900.5889780906,37106147.53285577
scenario_7210,33998484.12852957,0.0,0.0,0,1204420.920826946,36585699.12852957
scenario_0691,47357680.00539171,973.5328890955702,0.0,1,1257933.9909900958,49944895.00539171
scenario_2730,43457890.47982828,606.5859009599053,0.0,1,1269412.3761944342,46045105.47982828
scenario_1488,34607717.8390362,0.0,0.0,0,1215243.1823068582,37194932.8390362
scenario_4245,95715564.41037759,5951.8605288468425,0.0,1,1226434.8940531905,98302779.41037759
scenario_0465,35346565.368159235,0.0,0.0,0,1239562.1376505368,37933780.368159235
scenario_3811,34005357.59150602,0.0,0.0,0,1195786.5628578938,36592572.59150602
scenario_5844,34362822.76974532,0.0,0.0,0,1209369.4619164793,36950037.76974532
scenario_5824,35414487.60393735,0.0,0.0,0,1239647.959740588,38001702.60393735
scenario_1968,34996779.8969436,0.0,0.0,0,1226419.7766297543,37583994.8969436
scenario_6199,35614465.31693903,0.0,0.0,0,1243352.18072749,38201680.31693903
scenario_3314,49139061.23209763,1376.6124751778393,0.0,1,1233551.0263627334,51726276.23209763
scenario_0583,34858211.57619235,0.0,0.0,0,1223135.888882014,37445426.57619235
scenario_7406,34915976.52225585,0.0,0.0,0,1225143.5065380302,37503191.52225585
scenario_2517,35368206.845841974,0.0,0.0,0,1238694.8896860757,37955421.845841974
scenario_1989,36734132.64470489,0.0,0.0,0,1272836.0536165242,39321347.64470489
scenario_3948,34541789.4509931,0.0,0.0,0,1218222.4950853884,37129004.4509931
scenario_3152,35533921.29883589,0.0,0.0,0,1235358.718854868,38121136.29883589
scenario_2643,35033232.128116585,0.0,0.0,0,1220937.951982041,37620447.128116585
scenario_4500,41560580.08304036,607.9625643965451,0.0,1,1239480.7819640357,44147795.08304036
scenario_3155,46007678.07296438,1109.9836217887846,0.0,1,1223101.4774072296,48594893.07296438
scenario_1463,36829561.04393644,0.0,0.0,0,1268268.000604183,39416776.04393644
scenario_1246,36439290.400996976,115.18989499393365,0.0,1,1236245.111465278,39026505.400996976
scenario_1054,36833231.80175892,0.0,0.0,0,1271908.3665794993,39420446.80175892
scenario_4924,34797006.29974847,0.0,0.0,0,1221742.5371817653,37384221.29974847
scenario_5666,48976268.854386345,1058.8289239729597,0.0,1,1276046.9365873984,51563483.854386345
scenario_4161,37486595.354618974,44.484219858496544,0.0,1,1263010.8413111898,40073810.354618974
scenario_1332,47947219.519316435,1336.9383899513373,0.0,1,1219406.0311951248,50534434.519316435
scenario_1821,36927023.232297875,88.42278796670735,0.0,1,1249793.316089629,39514238.232297875
scenario_4746,34605308.42948896,0.0,0.0,0,1215624.944425107,37192523.42948896
scenario_1040,34466365.31710545,0.0,0.0,0,1216410.2328811327,37053580.31710545
scenario_4573,35809839.51427783,0.0,0.0,0,1243336.6807249596,38397054.51427783
scenario_7228,35332296.828617804,0.0,0.0,0,1230763.1294141004,37919511.828617804
scenario_2527,34076474.82073425,0.0,0.0,0,1199613.0289229453,36663689.82073425
scenario_0790,39958423.59942756,625.7601250268372,0.0,1,1186175.3918685731,42545638.59942756
scenario_5214,35657053.74946498,0.0,0.0,0,1233809.1880708875,38244268.74946498
scenario_7253,54318678.904553756,1817.0244397305896,0.0,1,1254059.0287754154,56905893.904553756
scenario_3419,44445062.112997286,878.1542578955655,0.0,1,1242989.2870141007,47032277.112997286
scenario_1373,33802248.3809523,0.0,0.0,0,1194569.2002001877,36389463.3809523
scenario_3996,37289675.46496568,240.91378436360037,0.0,1,1226262.2233728918,39876890.46496568
scenario_7147,34091168.419995874,0.0,0.0,0,1204019.4053533035,36678383.419995874
scenario_5881,35540929.29144502,0.0,0.0,0,1242521.5839185605,38128144.29144502
scenario_4225,39876656.9200448,455.8025160801385,0.0,1,1227879.9074863137,42463871.9200448
scenario_0266,37146066.25639771,0.0,0.0,0,1281045.1453056205,39733281.25639771
scenario_1933,35166076.88417236,0.0,0.0,0,1230684.8653173393,37753291.88417236
scenario_0573,35367350.70191186,0.0,0.0,0,1237086.0658148061,37954565.70191186
scenario_1908,35253509.31160275,0.0,0.0,0,1230413.7934266173,37840724.31160275
scenario_2567,35971754.41233201,0.0,0.0,0,1246333.45369725,38558969.41233201
scenario_2353,34688205.09765317,0.0,0.0,0,1218941.797222169,37275420.09765317
scenario_6584,36301890.41993133,0.0,0.0,0,1262175.3864028351,38889105.41993133
scenario_7126,33673680.939010195,0.0,0.0,0,1194197.8930323338,36260895.939010195
scenario_7245,43070156.10774562,777.7249428121345,0.0,1,1220446.9553364813,45657371.10774562
scenario_5390,35261640.10061843,0.0,0.0,0,1233506.9311031941,37848855.10061843
scenario_1116,33397286.015606083,0.0,0.0,0,1185705.2327923488,35984501.01560608
scenario_5652,35085646.56891516,0.0,0.0,0,1232840.653859966,37672861.56891516
scenario_5868,42660530.25229544,549.6731990946596,0.0,1,1271474.1019945117,45247745.25229544
scenario_3297,34050071.06426751,0.0,0.0,0,1202904.5686426926,36637286.06426751
scenario_4900,34482584.148691036,0.0,0.0,0,1215178.3191118327,37069799.148691036
scenario_3866,34516044.875328496,0.0,0.0,0,1215988.7267251192,37103259.875328496
scenario_1034,35399334.35521698,0.0,0.0,0,1233926.9452172609,37986549.35521698
scenario_5769,36095229.16907796,0.0,0.0,0,1246635.9670204504,38682444.16907796
scenario_0491,34111912.98825415,0.0,0.0,0,1208867.983254972,36699127.98825415
scenario_3374,37327870.980036005,0.0,0.0,0,1280284.1689496515,39915085.980036005
scenario_1595,42273021.46915131,507.015570845449,0.0,1,1279201.0439865761,44860236.46915131
scenario_0399,35593084.096261986,0.0,0.0,0,1245465.7183873528,38180299.096261986
scenario_1590,50636572.27482612,1374.7120568720234,0.0,1,1271231.5713656084,53223787.27482612
scenario_4845,35971088.43858487,0.0,0.0,0,1246370.0399515468,38558303.43858487
scenario_5929,37164246.48615038,0.0,0.0,0,1281283.3211222617,39751461.48615038
scenario_6084,35835650.10078307,0.0,0.0,0,1228814.436342378,38422865.10078307
scenario_4893,73007511.26943943,3859.306202034749,0.0,1,1211354.0463825562,75594726.26943943
scenario_1965,35254970.47426498,0.0,0.0,0,1236169.619646818,37842185.47426498
scenario_2199,35924788.87108473,0.0,0.0,0,1256039.770039857,38512003.87108473
scenario_7407,55992225.3200153,2068.7913960168353,0.0,1,1233268.2229816508,58579440.3200153
scenario_5080,34190866.938393176,0.0,0.0,0,1208812.4965839875,36778081.938393176
scenario_4097,35946895.0855804,0.0,0.0,0,1247563.1300987513,38534110.0855804
scenario_0787,37407543.32422912,94.57607819582836,0.0,1,1249716.0766364695,39994758.32422912
scenario_5720,34360138.93989794,0.0,0.0,0,1211562.696381253,36947353.93989794
scenario_5723,48804891.81388061,1401.9578389722333,0.0,1,1218562.6959373401,51392106.81388061
scenario_4178,34617223.89642359,0.0,0.0,0,1212969.6035768485,37204438.89642359
scenario_5104,36132972.6704316,0.0,0.0,0,1252939.3966283028,38720187.6704316
scenario_0714,34745538.04871302,0.0,0.0,0,1222473.1682946067,37332753.04871302
scenario_1913,34338272.0843146,0.0,0.0,0,1211453.5666349446,36925487.0843146
scenario_6668,36481423.93869161,0.0,0.0,0,1268036.7052226749,39068638.93869161
scenario_0642,34878594.4180374,0.0,0.0,0,1221071.9691753476,37465809.4180374
scenario_1440,33159437.636024237,0.0,0.0,0,1184135.317546988,35746652.63602424
scenario_1637,35639862.172898725,0.0,0.0,0,1231796.9079689113,38227077.172898725
scenario_2617,33013919.19830361,0.0,0.0,0,1178125.294051958,35601134.19830361
scenario_6167,36128436.90263196,0.0,0.0,0,1250016.6510801944,38715651.90263196
scenario_5646,44347280.40254431,812.7784415314986,0.0,1,1252087.1545568574,46934495.40254431
scenario_5568,45204776.2184512,1157.298233792923,0.0,1,1195821.5543226954,47791991.2184512
scenario_4805,34472456.78420004,0.0,0.0,0,1216534.377471969,37059671.78420004
scenario_4222,35031319.10189764,0.0,0.0,0,1227579.925307425,37618534.10189764
scenario_3067,34561744.21710602,0.0,0.0,0,1216837.5715400625,37148959.21710602
scenario_2923,54917598.15761003,1810.6072481748215,0.0,1,1269163.7934401939,57504813.15761003
scenario_5923,37183751.426479876,0.0,0.0,0,1273732.9572494533,39770966.426479876
scenario_5661,38880462.11913914,226.61795005268368,0.0,1,1268442.005506637,41467677.11913914
scenario_0587,45163400.502827354,1066.361751373052,0.0,1,1219704.345648584,47750615.502827354
scenario_6681,33605060.06942775,0.0,0.0,0,1189552.795166513,36192275.06942775
scenario_7112,35082079.964271985,0.0,0.0,0,1225051.3461826686,37669294.964271985
scenario_1513,33963692.42555403,0.0,0.0,0,1201708.225794944,36550907.42555403
scenario_5213,36339758.15361312,0.0,0.0,0,1257554.5740472348,38926973.15361312
scenario_5149,36133305.54447108,0.0,0.0,0,1251614.1819653958,38720520.54447108
scenario_6019,34266918.61345447,0.0,0.0,0,1201615.700818615,36854133.61345447
scenario_4569,36203123.326411135,0.0,0.0,0,1255734.364440953,38790338.326411135
scenario_2113,38557512.967506565,321.0710422842558,0.0,1,1228837.3139338507,41144727.967506565
scenario_3666,36874710.39553658,0.0,0.0,0,1255494.0727925412,39461925.39553658
scenario_6745,35403624.73584918,0.0,0.0,0,1236532.6801041607,37990839.73584918
scenario_4189,37699442.731931806,0.0,0.0,0,1290361.3033294603,40286657.731931806
scenario_4369,33021672.900046952,0.0,0.0,0,1171613.261951726,35608887.90004695
scenario_1310,34253418.28436745,0.0,0.0,0,1206680.315186591,36840633.28436745
scenario_2586,35582680.435150266,0.0,0.0,0,1243625.7176015486,38169895.435150266
scenario_4099,35077357.43053619,0.0,0.0,0,1225273.0026414045,37664572.43053619
scenario_7427,35630253.63083222,0.0,0.0,0,1238513.950526985,38217468.63083222
scenario_6554,33937051.16561152,0.0,0.0,0,1199731.6562512435,36524266.16561152
scenario_0099,32805713.30648364,0.0,0.0,0,1176888.1309886812,35392928.30648364
scenario_4995,35533687.379427105,0.0,0.0,0,1234631.5640705354,38120902.379427105
scenario_5889,33925870.6800579,0.0,0.0,0,1173869.4591188321,36513085.6800579
scenario_4815,33618446.943953715,0.0,0.0,0,1188369.5080356784,36205661.943953715
scenario_0517,34012018.610997394,0.0,0.0,0,1199507.6208307995,36599233.610997394
scenario_0607,34229771.98514377,0.0,0.0,0,1206066.034685843,36816986.98514377
scenario_7411,34635176.644739285,0.0,0.0,0,1215733.0001410441,37222391.644739285
scenario_3766,33947799.33985386,0.0,0.0,0,1203340.0860885172,36535014.33985386
scenario_1573,34150953.2292515,0.0,0.0,0,1208818.170736596,36738168.2292515
scenario_6561,34889700.022728726,0.0,0.0,0,1223240.3162378105,37476915.022728726
scenario_7097,35683848.30393974,0.0,0.0,0,1241703.3978775237,38271063.30393974
scenario_5119,34336467.16041753,0.0,0.0,0,1202833.189646844,36923682.16041753
scenario_2017,36117159.12741647,0.0,0.0,0,1253924.2298576776,38704374.12741647
scenario_3810,35331304.14209317,0.0,0.0,0,1211655.0098916222,37918519.14209317
scenario_3451,62565128.56541081,2781.5106371896945,0.0,1,1217087.5275619505,65152343.56541081
scenario_4407,34669194.89541735,0.0,0.0,0,1212714.341180353,37256409.89541735
scenario_5598,42803083.05907641,522.1950187991156,0.0,1,1290618.262559981,45390298.05907641
scenario_0514,35217571.57314991,0.0,0.0,0,1230058.209568076,37804786.57314991
scenario_2180,34553974.3657206,0.0,0.0,0,1213197.0280055318,37141189.3657206
scenario_1502,35624362.199917465,0.0,0.0,0,1246842.5441194137,38211577.199917465
scenario_1191,34973014.77708172,0.0,0.0,0,1227757.1090486785,37560229.77708172
scenario_4164,34876380.00887934,0.0,0.0,0,1227210.7550890555,37463595.00887934
scenario_3092,36593483.173369944,0.0,0.0,0,1266751.772581712,39180698.173369944
scenario_6065,34559245.209395885,0.0,0.0,0,1217888.9775679884,37146460.209395885
scenario_1227,36532395.5453382,0.0,0.0,0,1268748.0170938403,39119610.5453382
scenario_4723,77381452.96286027,4217.684197607322,0.0,1,1238535.7836103323,79968667.96286027
scenario_2799,35076555.84077162,0.0,0.0,0,1233033.7650284236,37663770.84077162
scenario_0485,34357436.46191017,0.0,0.0,0,1194339.0418662415,36944651.46191017
scenario_5777,36426288.51565725,0.0,0.0,0,1262951.5016251164,39013503.51565725
scenario_5025,70716038.57408091,3456.8100027730557,0.0,2,1240164.7853697664,73303253.57408091
scenario_2810,35483411.129802905,0.0,0.0,0,1241047.755583813,38070626.129802905
scenario_7412,35600147.53225041,0.0,0.0,0,1229011.9536111532,38187362.53225041
scenario_5404,34989395.89357745,0.0,0.0,0,1218198.8765553082,37576610.89357745
scenario_6999,36217173.70643561,0.0,0.0,0,1249927.2194769322,38804388.70643561
scenario_6043,33730391.85416906,0.0,0.0,0,1196877.0317830679,36317606.85416906
scenario_2410,35577554.90087824,0.0,0.0,0,1245248.3609626382,38164769.90087824
scenario_6618,34202475.51411584,0.0,0.0,0,1207885.0765384561,36789690.51411584
scenario_3842,37066896.912333965,0.0,0.0,0,1274920.3990862959,39654111.912333965
scenario_5265,48816972.74216469,1209.9411587147729,0.0,1,1271491.2918289201,51404187.74216469
scenario_7137,35374743.78823849,0.0,0.0,0,1236069.2154220908,37961958.78823849
scenario_1822,38072139.02191705,91.06821734871573,0.0,1,1277713.8967048477,40659354.02191705
scenario_3432,35059937.1678011,0.0,0.0,0,1228052.7981281844,37647152.1678011
scenario_7012,34859508.18039604,0.0,0.0,0,1218614.403973035,37446723.18039604
scenario_1858,35708247.802842766,0.0,0.0,0,1245755.9081488706,38295462.802842766
scenario_5900,35558168.59904469,0.0,0.0,0,1234392.2609086963,38145383.59904469
scenario_5445,36092222.96966202,0.0,0.0,0,1253448.533133904,38679437.96966202
scenario_6373,35846531.2942961,0.0,0.0,0,1248083.7621319708,38433746.2942961
scenario_0141,37229842.819820836,0.0,0.0,0,1260305.6160447074,39817057.819820836
scenario_2103,93151265.12373662,5742.973136984263,0.0,3,1247925.5354942963,95738480.12373662
scenario_6237,34183766.56305867,0.0,0.0,0,1207950.841561343,36770981.56305867
scenario_7398,36100079.59503933,0.0,0.0,0,1238569.2054990372,38687294.59503933
scenario_1445,34208071.58180102,0.0,0.0,0,1210654.9861284783,36795286.58180102
scenario_4289,34548119.36954631,0.0,0.0,0,1214669.4671407074,37135334.36954631
scenario_3825,35123019.26702241,0.0,0.0,0,1232877.5205875328,37710234.26702241
scenario_2294,33945996.21132378,0.0,0.0,0,1199192.8035755057,36533211.21132378
scenario_3098,37969563.65312325,68.28435402467812,0.0,1,1274855.6761855874,40556778.65312325
scenario_1168,34516780.39856797,0.0,0.0,0,1214243.0969546717,37103995.39856797
scenario_2229,36093763.29027709,0.0,0.0,0,1249127.0909832597,38680978.29027709
scenario_2087,36935607.37192752,17.852625903245098,0.0,1,1267975.2521124324,39522822.37192752
scenario_5906,35626913.294320226,0.0,0.0,0,1241742.9698372802,38214128.294320226
scenario_6717,34756171.925285906,0.0,0.0,0,1219142.2320349154,37343386.925285906
scenario_4351,35436473.5657277,0.0,0.0,0,1241112.8895811292,38023688.5657277
scenario_1420,34561767.79672736,0.0,0.0,0,1216581.4190321998,37148982.79672736
scenario_3544,35756944.7355878,0.0,0.0,0,1240513.723800386,38344159.7355878
scenario_0713,36074358.53705269,0.0,0.0,0,1253241.7197127356,38661573.53705269
scenario_4525,35176673.560742915,0.0,0.0,0,1231746.5494096936,37763888.560742915
scenario_6758,36553415.53021329,0.0,0.0,0,1264295.8180754087,39140630.53021329
scenario_1521,34267585.35927972,0.0,0.0,0,1205182.6950397505,36854800.35927972
scenario_3675,34292337.95690356,0.0,0.0,0,1209404.1716075293,36879552.95690356
scenario_5481,34323739.64927334,0.0,0.0,0,1204371.1419387877,36910954.64927334
scenario_2583,35857505.41024781,0.0,0.0,0,1246401.6671139402,38444720.41024781
scenario_6545,33037691.43203957,0.0,0.0,0,1178448.2982735822,35624906.432039574
scenario_7161,35035972.19660383,0.0,0.0,0,1226042.4131451396,37623187.19660383
scenario_5128,35803195.464787275,0.0,0.0,0,1247815.6145735807,38390410.464787275
scenario_5459,36474307.97103377,0.0,0.0,0,1251754.1923242447,39061522.97103377
scenario_4842,37420261.68503253,0.0,0.0,0,1279952.707244136,40007476.68503253
scenario_1671,36573555.132917225,0.0,0.0,0,1265280.2134810109,39160770.132917225
scenario_0211,36362290.42981167,0.0,0.0,0,1263537.150587128,38949505.42981167
scenario_0294,34703793.629414015,0.0,0.0,0,1220895.53153936,37291008.629414015
scenario_1868,34886967.8482105,0.0,0.0,0,1223115.3269999968,37474182.8482105
scenario_3202,53453717.57799875,1890.0732762262433,0.0,1,1212412.234963289,56040932.57799875
scenario_3291,36130206.66590496,0.0,0.0,0,1252584.0591170972,38717421.66590496
scenario_1313,33987412.84086224,0.0,0.0,0,1199545.7953814426,36574627.84086224
scenario_1474,42121172.1192348,686.1212307523133,0.0,1,1232871.1045535842,44708387.1192348
scenario_2828,34798690.552009135,0.0,0.0,0,1224274.6293427476,37385905.552009135
scenario_3820,59268811.24586585,2384.0108268781896,0.0,1,1225078.0734829928,61856026.24586585
scenario_3511,110286285.46771568,7416.760578627223,0.0,4,1225467.3917262251,112873500.46771568
scenario_7437,35975343.77306526,0.0,0.0,0,1252016.5133808285,38562558.77306526
scenario_6695,36741337.507396914,0.0,0.0,0,1260100.6927498076,39328552.507396914
scenario_6374,34894036.19355547,0.0,0.0,0,1228607.808506606,37481251.19355547
scenario_6905,35345577.84945151,0.0,0.0,0,1232935.3285778316,37932792.84945151
scenario_2764,35052152.082824774,0.0,0.0,0,1228260.2839119872,37639367.082824774
scenario_1167,36128411.0824854,0.0,0.0,0,1254608.7691550078,38715626.0824854
scenario_4504,36292643.76869668,0.0,0.0,0,1258232.4308158178,38879858.76869668
scenario_2905,35372554.574638575,0.0,0.0,0,1237945.2444841755,37959769.574638575
scenario_5519,36468519.09345012,0.0,0.0,0,1267828.4796633904,39055734.09345012
scenario_3813,35083487.23350361,0.0,0.0,0,1226611.736904512,37670702.23350361
scenario_6602,36380067.749820136,0.0,0.0,0,1241928.0716990032,38967282.749820136
scenario_6501,35157146.18527646,0.0,0.0,0,1223308.781691051,37744361.18527646
scenario_3833,35151276.632332295,0.0,0.0,0,1223355.2732507768,37738491.632332295
scenario_1356,35660673.9626227,0.0,0.0,0,1244140.406417385,38247888.9626227
scenario_2936,45039181.92965932,910.2665195676259,0.0,1,1236988.7617605603,47626396.92965932
scenario_5510,35757188.34849908,0.0,0.0,0,1247176.821468437,38344403.34849908
scenario_1861,34410825.06907424,0.0,0.0,0,1208531.6279330652,36998040.06907424
scenario_4737,42404870.82619509,617.5852122631336,0.0,1,1254866.4228597623,44992085.82619509
scenario_5688,46932507.63755751,1196.3109646314392,0.0,1,1228610.9357982124,49519722.63755751
scenario_2327,35668814.65213764,0.0,0.0,0,1241203.9173000315,38256029.65213764
scenario_2943,35310099.21460966,0.0,0.0,0,1234614.6428205343,37897314.21460966
scenario_4777,36291521.78909691,0.0,0.0,0,1258654.4036302024,38878736.78909691
scenario_0728,35530645.25842576,0.0,0.0,0,1247202.051053511,38117860.25842576
scenario_1205,35826500.19785581,0.0,0.0,0,1246524.5835669688,38413715.19785581
scenario_4782,45813398.79878969,976.411538236192,0.0,2,1252518.9987820098,48400613.79878969
scenario_4251,36627723.018758036,0.0,0.0,0,1266663.068691984,39214938.018758036
scenario_4877,35778924.629911944,0.0,0.0,0,1236005.340602263,38366139.629911944
scenario_2133,33191237.050718095,0.0,0.0,0,1178977.461119556,35778452.0507181
scenario_1140,36763998.24341139,0.0,0.0,0,1267910.4029919556,39351213.24341139
scenario_2102,34706386.223248854,0.0,0.0,0,1221912.9316870398,37293601.223248854
scenario_2907,35406393.06680348,0.0,0.0,0,1231931.542866055,37993608.06680348
scenario_1656,34475997.615450144,0.0,0.0,0,1200993.9171450264,37063212.615450144
scenario_2529,35103770.63298027,0.0,0.0,0,1230929.4530457943,37690985.63298027
scenario_6923,36431917.21079566,0.0,0.0,0,1262880.9113984138,39019132.21079566
scenario_3583,35602982.71832057,0.0,0.0,0,1243537.2074952894,38190197.71832057
scenario_5787,34485517.751869954,0.0,0.0,0,1210470.6604093728,37072732.751869954
scenario_5522,34260794.495148554,0.0,0.0,0,1205267.7830939936,36848009.495148554
scenario_6659,36938504.07535701,0.0,0.0,0,1272743.941575433,39525719.07535701
scenario_2649,47865321.36544741,1158.0026667264947,0.0,2,1254628.9129368751,50452536.36544741
scenario_2188,35526691.93665975,0.0,0.0,0,1237102.8723440322,38113906.93665975
scenario_5768,37105323.30307318,0.0,0.0,0,1273976.9957974758,39692538.30307318
scenario_4968,33528839.27188281,0.0,0.0,0,1193452.1683406648,36116054.27188281
scenario_2562,47205124.711026594,1111.3274076331777,0.0,1,1239185.4648798623,49792339.711026594
scenario_6293,35849015.88421544,0.0,0.0,0,1244046.5978864606,38436230.88421544
scenario_3631,35371891.706205696,0.0,0.0,0,1223322.6047868975,37959106.706205696
scenario_5342,35949033.01507066,0.0,0.0,0,1249769.5322324033,38536248.01507066
scenario_1602,35262752.85603135,0.0,0.0,0,1230206.1972384972,37849967.85603135
scenario_3765,33086678.5209219,0.0,0.0,0,1180219.7673847387,35673893.5209219
scenario_5196,33626113.45406545,0.0,0.0,0,1191229.3573024122,36213328.45406545
scenario_7489,39221443.46373337,342.44115951928916,0.0,1,1246988.8593245703,41808658.46373337
scenario_3649,34511712.196377076,0.0,0.0,0,1214695.8844249384,37098927.196377076
scenario_3838,35072717.320659325,0.0,0.0,0,1227495.1518438505,37659932.320659325
scenario_5880,40931006.21841495,526.443664290754,0.0,1,1231370.666650606,43518221.21841495
